29858,서울특별시 송파구 가락동,신다래칼국수,0283721361,28801,12:00,21:00,경양식
29988,서울특별시 송파구 송파동,티바두마리치킨개운점,0283722574,47483,12:00,23:00,일식
27716,서울특별시 송파구 송파동,민지식당,0283722706,35910,09:00,20:00,일반
29184,서울특별시 양천구 목동,황하,0283720453,46040,10:00,20:00,일반
30713,서울특별시 영등포구 문래동3가,개운손칼국수,0283721906,2240,09:00,22:00,일반
27336,서울특별시 영등포구 여의도동,이찌방,0283723422,41385,11:00,20:00,주점
30827,서울특별시 용산구 한강로2가,너구리포차,0283720069,261,11:00,23:00,동남아
28485,서울특별시 용산구 한강로2가,놀부만두김밥,0283723537,18948,12:00,23:00,중식
28165,서울특별시 은평구 불광동,한잔어때?(개운점),0283721210,10768,10:00,23:00,동남아
29234,서울특별시 은평구 불광동,광장호프,0283720890,6735,11:00,18:00,일식
31713,서울특별시 은평구 불광동,시골보리밥,0283721951,45754,11:00,20:00,동남아
29744,서울특별시 종로구 연지동,나무그늘,0283724420,47679,10:00,20:00,일반
27907,서울특별시 종로구 연지동,친구야,0283722459,10621,12:00,21:00,분식
31852,서울특별시 종로구 연지동,꼬꼬집,0283720612,46896,11:00,20:00,경양식
29303,서울특별시 중구 신당동,우리왕만두,0283724561,33120,10:00,23:00,주점
27904,서울특별시 중구 방산동,먹보닭갈비,0283722020,40642,12:00,21:00,한식
28264,서울특별시 중구 수하동,동원참나무숯불구이,0283720636,8100,12:00,18:00,일식
30409,서울특별시 중구 신당동,영태네한우곰탕,0283720988,9179,10:00,19:00,경양식
30598,서울특별시 중구 수하동,우리집밥,0283723117,21155,10:00,21:00,중식
30182,서울특별시 중구 수하동,김밥친구네,0283723307,25646,12:00,21:00,패스트푸드
27193,서울특별시 중랑구 면목동,수정루,0283722895,48403,10:00,21:00,동남아
27806,서울특별시 강남구 삼성동,산골순대,0283719929,24870,12:00,20:00,동남아
28771,서울특별시 강남구 역삼동,구들장,0283720540,19741,10:00,18:00,주점
31902,서울특별시 강남구 수서동,자담치킨(혁신도시점),0283721496,5206,10:00,23:00,동남아
32002,서울특별시 강남구 삼성동,뽕뜨락피자(혁신도시점),0283724614,24396,12:00,21:00,일반
31914,서울특별시 강남구 논현동,불닭발땡초동대문엽기떡볶이(혁신점),0283724708,41547,12:00,18:00,분식
31920,서울특별시 강남구 개포동,이씨식당,0283724626,30859,11:00,20:00,한식
31921,서울특별시 강남구 역삼동,고창민물장어(반곡점),0283724632,29220,09:00,19:00,한식
31976,서울특별시 강남구 수서동,식사시간,0283724633,28202,11:00,23:00,주점
31954,서울특별시 강남구 삼성동,삼겹살광장,0283724685,17473,11:00,20:00,일반
31784,서울특별시 강남구 대치동,수현정,0283723076,40072,12:00,23:00,일식
31704,서울특별시 강남구 논현동,대사관혁신점,0283724493,19972,09:00,18:00,일식
32001,서울특별시 강남구 논현동,봉화산설렁탕 혁신점,0283724411,27502,12:00,23:00,한식
32027,서울특별시 강남구 삼성동,이삼공그릴,0283724707,39515,11:00,20:00,일식
31907,서울특별시 강남구 수서동,신월랑다슬기해장국(혁신점),0283724732,35666,10:00,23:00,분식
31871,서울특별시 강남구 역삼동,본앤본죽(원주혁신도시점),0283724620,40978,11:00,18:00,패스트푸드
31475,서울특별시 강남구 개포동,까사꼬미다(Casa Comida),0283724580,32614,10:00,21:00,주점
32047,서울특별시 강남구 개포동,소부집,0283724181,21252,11:00,21:00,분식
31895,서울특별시 강남구 논현동,청담골,0283724751,30353,10:00,23:00,동남아
30809,서울특별시 강남구 삼성동,꼬뜨랑,0283724606,40584,09:00,21:00,한식
29045,서울특별시 강남구 세곡동,솥밭,0283723519,43023,12:00,19:00,패스트푸드
27719,서울특별시 강남구 신사동,버드힐,0283721767,46360,12:00,21:00,경양식
27501,서울특별시 강남구 역삼동,늘봄공원,0283720456,48999,10:00,20:00,한식
29973,서울특별시 강남구 개포동,길성이백숙,0283720235,18951,11:00,18:00,중식
30663,서울특별시 강남구 논현동,손탁,0283722693,42711,09:00,20:00,패스트푸드
27177,서울특별시 강남구 역삼동,살구둑식당,0283723375,89,12:00,18:00,경양식
29148,서울특별시 강남구 논현동,다원,0283719912,40801,11:00,20:00,한식
31540,서울특별시 강남구 삼성동,슬로우파크,0283721869,24261,10:00,22:00,일반
27729,서울특별시 강남구 세곡동,운채,0283724246,39497,11:00,18:00,일반
31003,서울특별시 강남구 신사동,운채다락방,0283720467,11933,10:00,22:00,경양식
29489,서울특별시 강남구 역삼동,섬마을,0283723712,28941,12:00,22:00,한식
29729,서울특별시 강남구 대치동,돈아돈아돈까스,0283722200,19141,12:00,23:00,한식
31970,서울특별시 강남구 삼성동,운채그리고,0283722445,37655,09:00,20:00,경양식
30418,서울특별시 강남구 역삼동,밀밭집,0283724618,15910,11:00,23:00,중식
30427,서울특별시 강남구 삼성동,원주처갓집쌈밥전문,0283723124,48146,11:00,19:00,한식
29814,서울특별시 강남구 논현동,헤밀톤,0283723133,41243,10:00,20:00,일반
29827,서울특별시 강남구 역삼동,흥업손칼국수단관점,0283722530,25434,09:00,18:00,분식
31440,서울특별시 강남구 논현동,쩡이맛찬,0283722545,13437,11:00,18:00,동남아
28800,서울특별시 강남구 일원동,아우라지쌈밥,0283724146,40199,11:00,23:00,일반
28792,서울특별시 강남구 역삼동,비룡,0283721522,28029,11:00,22:00,일반
30985,서울특별시 강남구 수서동,풀잎채,0283721517,22908,12:00,19:00,중식
29374,서울특별시 강남구 세곡동,대관령황태,0283723694,26563,12:00,23:00,패스트푸드
29907,서울특별시 강남구 삼성동,주천강다슬기해장국,0283722092,43767,11:00,19:00,일반
29931,서울특별시 강남구 논현동,처가집손짬뽕본점,0283722623,34173,12:00,23:00,일반
31096,서울특별시 강남구 개포동,동해해물탕본점,0283722649,5242,10:00,21:00,동남아
29457,서울특별시 강남구 논현동,토담골보신집,0283723807,34649,11:00,19:00,일식
29392,서울특별시 강남구 삼성동,디디치킨,0283722171,12524,10:00,23:00,한식
28859,서울특별시 강남구 수서동,다래순대 딸네집,0283722109,37785,12:00,23:00,한식
29509,서울특별시 강남구 역삼동,태백꺼먹토종돼지숯불구이,0283721584,35209,11:00,23:00,일반
31227,서울특별시 강남구 수서동,삼부자집,0283722220,17267,09:00,23:00,중식
30585,서울특별시 강남구 역삼동,청룡한우소머리곰탕,0283723938,9823,12:00,23:00,주점
29936,서울특별시 강동구 성내동,옹기(Onggi),0283723294,4739,11:00,20:00,경양식
30328,서울특별시 강동구 성내동,매지리막국수,0283722655,39403,11:00,21:00,중식
26792,서울특별시 강동구 상일동,사랑채생선찜,0283723036,12346,10:00,21:00,경양식
29833,서울특별시 강동구 성내동,향교칼국수,0283719527,36079,12:00,18:00,일식
30569,서울특별시 강동구 암사동,할매쇠고기국밥,0283722551,45797,09:00,18:00,동남아
27799,서울특별시 강동구 성내동,향교막국수,0283723279,41278,09:00,19:00,주점
29705,서울특별시 강동구 상일동,아라리참숯구이,0283720532,27470,11:00,23:00,중식
29990,서울특별시 강동구 성내동,우미닭갈비,0283722423,9493,10:00,22:00,주점
28252,서울특별시 강동구 상일동,또래오래치킨목우촌참피자(단구단관점),0283722708,25001,12:00,19:00,동남아
28253,서울특별시 강동구 상일동,또래오래치킨목우촌참피자(단구단관점),0283720976,45657,10:00,21:00,경양식
29318,서울특별시 강동구 성내동,정거장,0283720977,48843,09:00,21:00,한식
30525,서울특별시 강동구 성내동,북원다각,0283722035,2461,09:00,21:00,동남아
31520,서울특별시 강동구 천호동,바베큐스토어,0283723235,39613,09:00,18:00,주점
30135,서울특별시 강동구 상일동,히읗아티스티큐,0283724225,36024,09:00,23:00,경양식
29058,서울특별시 강동구 천호동,나도땡기네,0283722847,3096,12:00,20:00,동남아
28820,서울특별시 강동구 성내동,치악산감자탕칡냉면,0283721780,45278,10:00,18:00,한식
31323,서울특별시 강동구 성내동,똔스,0283721542,6474,10:00,21:00,분식
31561,서울특별시 강동구 상일동,된장싸롱,0283724035,36344,11:00,19:00,분식
29482,서울특별시 강동구 명일동,광명손칼국수,0283724267,24078,09:00,23:00,분식
27928,서울특별시 강동구 상일동,연화산,0283722193,7174,12:00,23:00,동남아
30361,서울특별시 강동구 성내동,허선웅닭갈비(단구점),0283720661,18699,11:00,19:00,일반
30197,서울특별시 강동구 천호동,깻잎칩킨,0283723067,20756,09:00,21:00,주점
30071,서울특별시 강북구 미아동,호가,0283722911,49784,11:00,18:00,일반
31062,서울특별시 강북구 번동,제주연탄고기(단구점),0283722785,2566,09:00,20:00,분식
31245,서울특별시 강북구 미아동,카페디,0283723772,15536,09:00,22:00,주점
30610,서울특별시 강북구 미아동,나들목맛집,0283723957,403,10:00,20:00,분식
28157,서울특별시 강북구 미아동,귀운낚시터식당,0283723319,10609,09:00,19:00,일반
30473,서울특별시 강북구 미아동,일성가든,0283720882,41472,12:00,20:00,패스트푸드
30592,서울특별시 강북구 미아동,홍영선볶은곡식건강밥상,0283723181,10896,11:00,18:00,패스트푸드
31519,서울특별시 강북구 번동,숲에향기,0283723301,32127,12:00,19:00,한식
31845,서울특별시 강북구 미아동,삼남매돈가스,0283724224,5498,11:00,23:00,패스트푸드
27290,서울특별시 강북구 번동,미소진식당,0283724553,46647,12:00,19:00,분식
29615,서울특별시 강북구 미아동,귀래통닭,0283720025,7413,10:00,21:00,분식
30178,서울특별시 강북구 번동,일번지식당,0283722329,15369,09:00,19:00,한식
28515,서울특별시 강북구 미아동,귀래영양탕,0283722891,25510,09:00,20:00,중식
29903,서울특별시 강북구 미아동,25년전통이모네아구찜,0283721240,28921,10:00,23:00,경양식
29645,서울특별시 강북구 번동,병천황토방순대(귀래점),0283722619,36812,11:00,20:00,중식
28967,서울특별시 강서구 내발산동,영빈관,0283722361,45586,12:00,20:00,일식
27603,서울특별시 강서구 화곡동,백운령경양식,0283721687,48637,12:00,19:00,동남아
30044,서울특별시 강서구 등촌동,백운령원두막,0283720340,10419,09:00,22:00,일반
27323,서울특별시 강서구 내발산동,시골막국수,0283722763,31778,11:00,19:00,주점
27597,서울특별시 강서구 가양동,멕시칸치킨,0283720057,37283,12:00,18:00,한식
29165,서울특별시 강서구 내발산동,귀복식당,0283720334,29891,10:00,20:00,일식
27143,서울특별시 강서구 방화동,귀래손짜장,0283721886,43664,11:00,22:00,일식
27097,서울특별시 강서구 화곡동,이대원조옥로손짜장,0283719885,6933,10:00,21:00,주점
30257,서울특별시 강서구 화곡동,불타는야식,0283719841,33706,10:00,20:00,동남아
27523,서울특별시 강서구 방화동,함지박,0283722971,25880,09:00,21:00,일반
27754,서울특별시 강서구 등촌동,백골가든,0283720257,25728,09:00,23:00,중식
28101,서울특별시 강서구 내발산동,한소야,0283720492,7826,12:00,22:00,중식
27732,서울특별시 강서구 내발산동,열날개(원주점),0283720827,46153,11:00,21:00,패스트푸드
31474,서울특별시 강서구 가양동,소호객잔단계점,0283720470,12458,12:00,23:00,패스트푸드
28173,서울특별시 강서구 가양동,원주양구이,0283724180,40791,12:00,20:00,패스트푸드
29603,서울특별시 강서구 등촌동,박군꼬치,0283720898,41070,12:00,18:00,한식
29923,서울특별시 강서구 화곡동,논골(생고기전문점),0283722317,5846,09:00,18:00,한식
28976,서울특별시 강서구 가양동,끼리끼리포차,0283722641,43058,12:00,19:00,일반
30272,서울특별시 강서구 내발산동,영채닭발,0283721697,32315,09:00,21:00,분식
27568,서울특별시 강서구 화곡동,화닭발(본점),0283722986,12236,09:00,20:00,패스트푸드
28009,서울특별시 강서구 내발산동,티롤성,0283720303,43897,10:00,18:00,한식
28949,서울특별시 강서구 가양동,싱싱한생태찌게,0283720732,36438,10:00,20:00,한식
28854,서울특별시 강서구 화곡동,짱야식,0283721669,7727,10:00,20:00,일식
27414,서울특별시 강서구 화곡동,(정)솥뚜껑삼겹살,0283721578,47882,12:00,20:00,일반
28818,서울특별시 강서구 등촌동,오딧세이,0283720147,41275,10:00,21:00,일반
27362,서울특별시 강서구 내발산동,옥탑방오봉자싸롱,0283721540,41293,10:00,18:00,동남아
28015,서울특별시 강서구 가양동,치치원주단계점,0283720094,34788,12:00,19:00,분식
28896,서울특별시 강서구 가양동,클럽,0283720738,20501,10:00,18:00,분식
29960,서울특별시 강서구 방화동,회사랑,0283721621,863,11:00,20:00,동남아
30417,서울특별시 강서구 가양동,금강수다미인,0283722680,7162,12:00,19:00,일식
28511,서울특별시 강서구 내발산동,헨리,0283723123,1559,09:00,23:00,주점
30072,서울특별시 강서구 화곡동,채움그이상의아름다움,0283721236,9946,09:00,23:00,주점
31375,서울특별시 강서구 화곡동,솔담집,0283722786,46624,12:00,23:00,경양식
28142,서울특별시 강서구 화곡동,아이플라워,0283724081,38387,10:00,22:00,일반
27577,서울특별시 강서구 등촌동,한양왕족발,0283720866,12984,11:00,19:00,경양식
20584,서울특별시 강서구 가양동,문가네한우곱창,0283720313,15530,10:00,22:00,동남아
30741,서울특별시 관악구 봉천동,송학순대국단계점,0283713330,28377,12:00,20:00,한식
30727,서울특별시 관악구 봉천동,차이나웍,0283723450,6978,09:00,21:00,일식
28042,서울특별시 관악구 봉천동,카라,0283723436,40848,11:00,23:00,일식
30794,서울특별시 관악구 봉천동,흥부네삼겹살,0283720766,19021,12:00,19:00,한식
30389,서울특별시 관악구 신림동,빨대포차,0283723503,16966,11:00,21:00,일식
29205,서울특별시 관악구 봉천동,굽네치킨(단계점),0283723097,1803,10:00,21:00,중식
31612,서울특별시 관악구 봉천동,푸드명가,0283721922,29601,10:00,18:00,경양식
28007,서울특별시 관악구 신림동,일일구아구찜,0283724320,14194,10:00,22:00,패스트푸드
27648,서울특별시 관악구 봉천동,생연동두천부대찌개,0283720730,7348,09:00,21:00,분식
29185,서울특별시 관악구 봉천동,썸,0283720384,1247,12:00,21:00,주점
29612,서울특별시 관악구 봉천동,은실이,0283721907,47334,10:00,22:00,중식
31075,서울특별시 관악구 봉천동,펍오클락,0283722326,15054,09:00,20:00,일반
28681,서울특별시 관악구 봉천동,너머,0283723785,8306,11:00,23:00,한식
31301,서울특별시 광진구 광장동,중동닭발앤떡볶이,0283721405,41800,09:00,21:00,주점
27576,서울특별시 광진구 자양동,제이미다이닝카페,0283724013,9416,12:00,18:00,한식
28879,서울특별시 광진구 능동,오브,0283720312,7387,12:00,22:00,패스트푸드
29535,서울특별시 광진구 자양동,문팰리스엔뜨화덕,0283721605,30997,11:00,23:00,일식
27509,서울특별시 광진구 광장동,술취한산오징어(원주점),0283722246,42326,10:00,22:00,주점
31501,서울특별시 광진구 자양동,혼마참치,0283720243,37072,11:00,19:00,경양식
32026,서울특별시 광진구 광장동,헤라,0283724206,41375,11:00,20:00,한식
28876,서울특별시 구로구 개봉동,올레,0283724731,49833,11:00,20:00,패스트푸드
31145,서울특별시 구로구 개봉동,오롯이,0283721602,5081,09:00,19:00,패스트푸드
31118,서울특별시 구로구 개봉동,염소자리,0283723854,14397,12:00,22:00,일반
27549,서울특별시 구로구 신도림동,머슴촌,0283723827,37090,10:00,21:00,중식
28670,서울특별시 구로구 궁동,옛집왕족발,0283720284,33580,09:00,19:00,한식
28260,서울특별시 구로구 개봉동,자금성,0283721398,22039,12:00,21:00,일식
28526,서울특별시 구로구 개봉동,마카오차,0283720984,30101,09:00,21:00,주점
31032,서울특별시 구로구 신도림동,레떼,0283721251,31085,09:00,18:00,한식
27452,서울특별시 구로구 개봉동,엄마왕족발,0283723742,1231,11:00,19:00,중식
18118,서울특별시 구로구 신도림동,한방촌능이백숙,0283720187,37502,09:00,18:00,패스트푸드
28283,서울특별시 구로구 개봉동,데미안,0283710866,49003,09:00,20:00,주점
31897,서울특별시 구로구 신도림동,봉다리포차야식,0283721010,8933,11:00,18:00,패스트푸드
29494,서울특별시 구로구 신도림동,조선야식(포차),0283724609,34546,10:00,19:00,주점
29442,서울특별시 구로구 개봉동,장모님영양탕,0283722205,14052,10:00,20:00,동남아
29427,서울특별시 구로구 개봉동,갈막꼼,0283722155,14345,11:00,19:00,일반
31356,서울특별시 구로구 신도림동,슈가슈가,0283722140,22146,12:00,20:00,한식
29599,서울특별시 구로구 개봉동,맥시멈,0283724067,23715,10:00,22:00,일반
28606,서울특별시 구로구 신도림동,인생극장단계점,0283722312,4800,11:00,22:00,주점
31652,서울특별시 구로구 신도림동,을지로불백한상,0283721331,4349,11:00,20:00,일식
27789,서울특별시 금천구 가산동,엔(N),0283724359,40468,12:00,22:00,한식
27901,서울특별시 금천구 독산동,안주나라,0283720521,49391,12:00,18:00,분식
28789,서울특별시 금천구 가산동,씨투,0283720633,2614,12:00,19:00,분식
30604,서울특별시 금천구 가산동,통영굴요리전문점,0283721514,29010,10:00,22:00,주점
27638,서울특별시 금천구 가산동,맛자랑밥자랑,0283723313,34370,10:00,21:00,동남아
27391,서울특별시 금천구 가산동,송정,0283720374,25456,10:00,22:00,한식
27914,서울특별시 금천구 가산동,장안집본점,0283720124,13560,11:00,18:00,패스트푸드
28140,서울특별시 금천구 가산동,춘원닭갈비,0283720646,32850,11:00,22:00,중식
29382,서울특별시 금천구 가산동,머큐리,0283720864,1371,11:00,23:00,일식
32062,서울특별시 금천구 가산동,김과장고깃집,0283722100,25311,11:00,23:00,일반
27579,서울특별시 금천구 가산동,투데이,0283724767,45256,11:00,18:00,패스트푸드
29834,서울특별시 노원구 공릉동,미가스시,0283720315,29368,12:00,20:00,일식
29959,서울특별시 노원구 상계동,라이브더블샵,0283722552,4621,09:00,19:00,한식
27607,서울특별시 노원구 공릉동,돌탑한우곱창,0283722679,14061,12:00,21:00,경양식
30567,서울특별시 노원구 상계동,우리동네왕갈비,0283720344,9024,09:00,20:00,경양식
30709,서울특별시 노원구 공릉동,불돈직화구이,0283723277,15284,11:00,23:00,동남아
27547,서울특별시 노원구 상계동,도누팜,0283723417,10825,09:00,20:00,주점
28432,서울특별시 노원구 공릉동,1박2일,0283720282,12745,11:00,20:00,중식
27760,서울특별시 노원구 상계동,수참치,0283721156,6934,09:00,18:00,분식
27696,서울특별시 노원구 공릉동,1번지삼겹살,0283718624,9472,10:00,20:00,일반
29460,서울특별시 노원구 중계동,놀러와(단계점),0283720431,21731,12:00,20:00,주점
28904,서울특별시 노원구 상계동,삼일영이,0283722157,8410,09:00,20:00,분식
28610,서울특별시 노원구 상계동,유명낙지,0283721629,18139,10:00,18:00,분식
27446,서울특별시 노원구 공릉동,홍천해장국족발,0283721335,23828,12:00,20:00,중식
29551,서울특별시 노원구 공릉동,비투,0283720181,24393,11:00,20:00,일반
27976,서울특별시 노원구 상계동,미가참치(단계점),0283722263,589,12:00,22:00,분식
28938,서울특별시 노원구 상계동,양푼갈비 한우육회,0283720705,46607,09:00,18:00,분식
27781,서울특별시 노원구 상계동,미가일식,0283721658,1,12:00,23:00,일식
18820,서울특별시 노원구 상계동,디어썸,0283720514,11809,09:00,22:00,한식
27405,서울특별시 도봉구 방학동,춘자네포차,0283711569,6501,10:00,20:00,한식
27596,서울특별시 도봉구 쌍문동,불타오르다,0283720138,5194,12:00,20:00,중식
27999,서울특별시 도봉구 방학동,부산바다횟집,0283720276,30027,09:00,20:00,일반
29404,서울특별시 동대문구 장안동,수영쌈밥,0283720721,41813,12:00,21:00,한식
27376,서울특별시 동대문구 제기동,부뚜막삼겹살,0283722119,42867,11:00,22:00,패스트푸드
30215,서울특별시 동대문구 제기동,박가네돌판생삽겹살,0283720108,32513,12:00,22:00,주점
28632,서울특별시 동대문구 장안동,양지구들장,0283722930,46126,12:00,19:00,주점
31793,서울특별시 동대문구 제기동,미친닭갈비,0283721359,26804,10:00,22:00,일반
27449,서울특별시 동대문구 장안동,불새,0283724500,12249,11:00,20:00,경양식
30387,서울특별시 동대문구 제기동,주식회사,0283720184,20174,12:00,19:00,일반
28934,서울특별시 동대문구 제기동,삼산동 짬뽕의신화  황궁,0283723095,28045,09:00,23:00,한식
30047,서울특별시 동대문구 제기동,피플,0283719946,3769,10:00,20:00,주점
31855,서울특별시 동대문구 장안동,황금쭈꾸미,0283722726,32842,12:00,18:00,패스트푸드
30393,서울특별시 동대문구 장안동,야시장,0283724564,49460,12:00,19:00,일식
27394,서울특별시 동대문구 장안동,소담삼겹살,0283723101,9643,09:00,23:00,경양식
28965,서울특별시 동대문구 제기동,명가손두부,0283720127,27272,11:00,19:00,일식
30935,서울특별시 동대문구 장안동,더판다단계점,0283721685,32537,12:00,23:00,동남아
30824,서울특별시 동대문구 제기동,오성왕족발,0283723646,43526,11:00,22:00,동남아
29272,서울특별시 동대문구 장안동,김밥나라단계평원점,0283723534,42393,11:00,23:00,일식
